Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
0.47058823529411764,0.3137254901960784,0.7988963417534847,0.3333333333333333,1.8137847642079807,1.851851851851852
0.45833333333333337,0.5416666666666667,0.3333333333333333,0.9444444444444443,1.8181818181818181,1.8181818181818181
0.4736842105263158,0.4736842105263158,1.0,0.7689922480620156,1.8867924528301887,1.9108280254777072
0.5,0.4444444444444444,1.0,1.0,1.7482517482517481,1.8726591760299627
0.4444444444444444,0.4444444444444444,0.8616024187452759,0.6905972558514932,1.8226002430133659,1.7502917152858812
0.5714285714285714,0.5555555555555556,1.0,0.8213323065075087,2.0,1.928020565552699
0.3833333333333333,0.4,0.881736134516721,1.0,1.7605633802816902,1.858736059479554
0.4035087719298246,0.368421052631579,0.8933333333333332,0.9333333333333332,1.889168765743073,1.8633540372670807
0.4444444444444444,0.5,1.0,1.0,2.0964360587002098,2.183406113537118
0.6,0.6,1.0,1.0,2.0408163265306123,1.968503937007874
0.5777777777777777,0.6,0.8799999999999999,0.8039549152994531,1.7301038062283736,1.7035775127768313
0.2222222222222222,0.4,0.7687074829931971,1.0,1.8633540372670807,1.7543859649122806
0.3571428571428571,0.2857142857142857,1.0,0.3333333333333333,2.0,2.083333333333333
0.3571428571428571,0.2142857142857143,1.0,1.0,1.953125,1.9455252918287937
0.3137254901960784,0.5098039215686274,0.2740740740740741,0.8962962962962964,1.8382352941176472,1.834862385321101
0.375,0.625,0.3333333333333333,0.9583333333333334,1.7605633802816898,1.7964071856287425
0.5,0.5,1.0,0.9591836734693878,1.8382352941176467,1.8159806295399514
0.625,0.6666666666666667,0.8556549148593552,0.8333333333333334,1.8975332068311195,1.893939393939394
0.4444444444444444,0.42592592592592593,0.7654320987654321,0.7530864197530865,1.724137931034483,1.7123287671232879
0.33333333333333337,0.38888888888888884,0.9534883720930232,0.7142857142857143,1.7361111111111112,1.7523364485981308
0.27083333333333337,0.20833333333333337,0.6491228070175438,0.3170731707317073,1.7878426698450536,1.8656716417910446
0.6470588235294117,0.7058823529411764,1.0,1.0,1.6778523489932882,1.7482517482517481
0.5625,0.35416666666666663,1.0,0.9523809523809524,2.1097046413502114,2.2573363431151243
0.2666666666666667,0.33333333333333337,0.9047619047619048,0.717948717948718,1.968503937007874,1.937984496124031
0.4901960784313726,0.5098039215686274,0.660377358490566,0.6322845417236662,2.0120724346076457,2.02020202020202
0.5333333333333333,0.5333333333333333,0.7971014492753623,0.8449612403100776,1.9083969465648856,1.8796992481203008
0.2857142857142857,0.2857142857142857,0.8113207547169811,0.8533333333333334,1.842751842751843,1.7647058823529411
0.46153846153846156,0.46153846153846156,1.0,0.8333333333333334,1.7006802721088434,1.740139211136891
0.3571428571428571,0.33333333333333337,1.0,0.6781609195402298,1.773049645390071,1.9157088122605366
0.5,0.5555555555555556,1.0,1.0,1.893939393939394,1.8796992481203008
0.4509803921568627,0.3529411764705882,0.8974358974358975,0.3333333333333333,1.9230769230769231,1.8796992481203008
0.3137254901960784,0.17647058823529416,0.2925170068027211,0.0,1.9047619047619049,1.7361111111111112
0.5,0.4375,1.0,1.0,1.893939393939394,1.893939393939394
0.14035087719298245,0.2807017543859649,0.0,0.3333333333333333,1.9011406844106467,1.9305019305019304
0.43137254901960786,0.6470588235294117,0.3333333333333333,1.0,1.865671641791045,1.8867924528301887
