Text Index,Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
1,0.41666666666666663,0.8541666666666666,0.7482067840992151,0.290802764486975,1.4285714285714284,2.2075055187637966
2,0.7894736842105263,0.7894736842105263,0.8057666082213131,0.3167297183690626,1.5756302521008403,1.973684210526316
3,0.0625,0.8125,0.5,0.2493885394828791,18.29268292682927,2.782931354359926
4,0.5454545454545454,0.7272727272727273,0.7613481394895771,0.4523809523809524,1.8359853121175032,1.8761726078799248
5,0.37037037037037035,0.7037037037037037,0.4596633525204954,0.7235449735449735,1.7094017094017095,1.0277492291880783
6,0.5454545454545454,1.0,0.8492056836710925,0.35632183908045983,1.7421602787456445,2.717391304347826
7,0.5,0.8333333333333334,0.8655242966751917,0.7065132139812448,1.7421602787456445,1.631321370309951
8,0.5,0.6111111111111112,0.7738869760350822,0.7021724886835691,1.989389920424403,1.973684210526316
9,0.4545454545454546,0.696969696969697,0.45597818795162254,0.8397337429595494,0.7183908045977011,0.6553079947575361
10,0.6444444444444444,0.7777777777777778,0.7130647130647131,0.7240530303030303,1.440922190201729,1.5274949083503055
11,0.3529411764705882,0.6274509803921569,0.7662141779788838,0.38114478114478106,1.5082956259426845,2.2321428571428577
12,0.6,0.9,0.7443683923005239,1.0,1.997336884154461,5.376344086021505
13,2.0444444444444443,1.911111111111111,0.7195297104111694,0.5733333333333334,1.8633540372670807,2.066115702479339
14,0.20833333333333337,0.8333333333333334,0.6807773289966327,0.20621239860336674,1.169590643274854,1.2091898428053203
15,0.5641025641025641,0.9230769230769231,0.7805323868677906,1.0,1.7361111111111112,4.166666666666666
16,0.8611111111111112,1.0555555555555556,0.749981684981685,0.5861213326002058,1.5974440894568689,1.3368983957219254
17,0.8431372549019608,0.07843137254901966,0.8942018942018942,0.0,1.6722408026755853,8.333333333333332
18,0.19999999999999996,0.8666666666666667,0.8409197012138189,0.31160551652354934,1.6375545851528384,2.5167785234899323
19,0.4901960784313726,0.8235294117647058,0.7153212348769294,0.8016594516594516,0.8077544426494345,0.0
20,0.33333333333333337,0.4545454545454546,0.6251890889572049,0.8395685877991238,1.2690355329949239,1.016260162601626
21,0.33333333333333337,0.9791666666666666,0.3175618073316283,0.7417283950617284,3.1779661016949152,1.4691478942213514
22,0.5714285714285714,0.9285714285714286,0.9172214985284893,0.2421880523153058,2.013422818791946,1.953125
23,0.607843137254902,0.9411764705882353,0.7249163879598663,0.5151515151515151,1.7301038062283736,1.8148820326678767
24,0.5098039215686274,0.9019607843137255,0.8272841051314143,0.6182336182336182,1.5723270440251573,1.3404825737265416
25,0.6111111111111112,1.1388888888888888,0.7793724659895828,0.10348583877995643,1.6666666666666667,2.7075812274368234
26,0.5757575757575757,0.9393939393939394,0.579696394686907,0.8333333333333334,1.691093573844419,3.0487804878048785
27,0.5,0.6111111111111112,0.8924963924963926,0.10966573165030387,1.8679950186799503,3.3259423503325944
28,0.6666666666666667,0.7291666666666667,0.6992802519118309,0.03333333333333333,0.8561643835616439,1.4577259475218658
29,0.27083333333333337,1.0,0.7175773535220539,1.0,1.5243902439024388,3.03030303030303
30,0.41666666666666663,0.4722222222222222,0.6271231279705857,0.7298187008638987,1.8072289156626509,1.8382352941176467
31,0.4035087719298246,0.9473684210526316,0.8938235294117648,0.873015873015873,1.6703786191536747,3.34075723830735
32,0.5666666666666667,0.8,0.4444444444444444,0.85,1.7064846416382253,1.855287569573284
33,0.1777777777777778,0.6,0.4666666666666666,0.7225556889422435,1.506024096385542,0.9523809523809524
34,0.08333333333333337,0.9722222222222222,1.0,0.3567251461988305,0.0,3.303964757709252
35,0.7083333333333333,0.875,0.8159214884083382,0.4160856394221872,1.5228426395939085,1.9582245430809397
36,0.2142857142857143,0.8571428571428572,0.8095238095238096,0.9166666666666666,12.048192771084338,3.831417624521072
37,0.5,0.7857142857142857,0.923076923076923,1.0,1.7921146953405016,4.424778761061947
38,0.07017543859649122,0.7894736842105263,0.1553030303030303,0.4000000000000001,5.88235294117647,0.0
39,0.07692307692307687,0.5641025641025641,1.0,0.5052061122956645,33.33333333333333,1.3698630136986303
40,0.3076923076923077,0.9743589743589743,0.07971014492753624,0.1586734693877551,2.702702702702703,2.358490566037736
41,0.2222222222222222,0.9166666666666666,0.6778751897293196,0.4666666666666666,1.4720314033366046,2.0533880903490758
42,0.8541666666666666,0.8958333333333334,0.903397212543554,0.8271317829457364,1.8450184501845017,1.893939393939394
43,0.19047619047619047,0.6428571428571428,0.8518518518518517,0.40680851063829787,5.102040816326531,1.538461538461538
44,0.5789473684210527,1.3157894736842106,0.8186813186813185,0.35394480705370435,1.3568521031207597,0.8771929824561403
45,0.6923076923076923,0.8717948717948718,0.7224816027039745,0.6899881164587046,1.7814726840855106,1.9059720457433296
46,0.47619047619047616,0.8571428571428572,0.7620689655172415,0.16459884201819686,1.3574660633484166,3.3632286995515694
47,0.5185185185185186,0.962962962962963,0.7452213589838451,0.888888888888889,1.8564356435643563,4.149377593360995
48,0.6666666666666667,0.7,0.6136363636363636,1.0,1.8382352941176467,4.23728813559322
49,0.48484848484848486,0.8484848484848485,0.34061086624607495,0.7290473407364114,1.358695652173913,1.5243902439024388
50,0.3571428571428571,0.6904761904761905,0.8736662756270599,0.4193548387096773,1.646542261251372,3.205128205128205
51,0.2941176470588235,0.7450980392156863,0.7620915032679738,0.8151839464882943,5.415162454873645,1.7985611510791366
52,0.4375,0.625,0.8191125506806496,1.0,1.5649452269170578,2.4752475247524752
