Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
0.6274509803921569,0.8431372549019608,0.7949818635764085,0.8761366693570083,1.4018691588785044,1.4272121788772598
0.8125,0.9375,0.9487179487179488,0.9007686932215234,1.6366612111292964,1.5923566878980893
0.5789473684210527,0.736842105263158,0.9032099975496202,0.9645989974937343,1.366120218579235,1.3020833333333333
0.6111111111111112,0.8703703703703703,0.7504833963850358,0.7430273430273431,1.2908777969018934,1.286449399656947
0.5396825396825398,0.7619047619047619,0.8255336617405583,0.9753086419753085,1.4985014985014986,1.5182186234817814
0.8412698412698413,0.8888888888888888,0.9199196120048807,0.9184091367394452,1.5000000000000002,1.5690376569037656
0.41666666666666663,0.7666666666666666,0.8027898027898028,0.7632424591326296,1.3309671694764864,1.4367816091954022
0.5614035087719298,0.8421052631578947,0.7744131908595154,0.9330409356725147,1.3550135501355012,1.4044943820224718
0.5925925925925926,0.962962962962963,0.7368551587301587,0.8363442113442113,1.4880952380952381,1.422475106685633
0.8,0.9333333333333333,0.8988872762457669,0.96,1.5243902439024388,1.5923566878980893
0.7333333333333334,0.9777777777777777,0.8980742085097803,0.9169567437111296,1.3106159895150722,1.3908205841446453
0.3555555555555555,0.7333333333333334,0.6634239642184557,0.8640205473538808,1.5090543259557343,1.5625
0.33333333333333337,0.7380952380952381,0.900709219858156,0.833771387342816,1.8315018315018312,1.9011406844106464
0.4285714285714286,0.8095238095238095,0.8606486619805155,0.8721292580893025,1.6949152542372885,1.6778523489932882
0.5686274509803921,0.7843137254901961,0.6859303809003099,0.8325649028230955,1.466275659824047,1.4705882352941175
0.6875,0.875,0.9622641509433962,0.9866666666666667,1.5321756894790601,1.65016501650165
0.5,0.6944444444444444,0.7948126646239854,0.8911111111111111,1.9230769230769231,1.8270401948842874
0.8541666666666666,0.875,0.8520770316596088,0.9162337662337663,1.4430014430014433,1.4705882352941175
0.7592592592592593,0.8888888888888888,0.8024033437826542,1.0,1.2647554806070826,1.2755102040816326
0.5555555555555556,0.7037037037037037,0.731718898385565,0.8914381914381915,1.454898157129001,1.4367816091954022
0.6666666666666667,0.875,0.7816067947646895,0.9632996632996633,1.3525698827772767,1.4018691588785044
0.7254901960784313,1.0,0.7192442312678248,0.9591836734693878,1.358695652173913,1.382488479262673
0.6666666666666667,0.8333333333333334,0.9289815447710185,0.9393939393939394,1.5974440894568689,1.6556291390728477
0.5111111111111111,0.6666666666666667,0.9156926406926407,0.8863086598935656,1.6583747927031514,1.669449081803005
