Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
0.375,0.5,1.0,0.7948717948717948,3.921568627450981,0.0
0.368421052631579,0.368421052631579,1.0,1.0,4.032258064516128,4.23728813559322
0.125,0.08333333333333337,1.0,0.8589743589743589,1.9607843137254906,1.41643059490085
0.0,0.0,1.0,0.0,3.90625,4.23728813559322
0.11111111111111116,0.05555555555555558,1.0,1.0,3.4965034965034962,0.0
0.030303030303030276,0.09090909090909094,0.5909090909090908,0.6666666666666666,4.143646408839778,4.23728813559322
0.375,0.27083333333333337,0.3333333333333333,0.15846994535519124,3.546099290780141,2.0746887966804977
0.38888888888888884,0.4722222222222222,0.5416666666666666,0.0625,2.67379679144385,3.8759689922480627
0.21212121212121215,0.36363636363636365,0.5891675502270071,0.4730798595205375,4.178272980501394,4.3103448275862055
0.4,0.37777777777777777,0.6030310971348707,0.5338549428713363,1.5723270440251573,1.440922190201729
0.196078431372549,0.21568627450980393,0.6915422885572139,0.5906432748538012,2.309468822170901,5.617977528089887
0.4666666666666667,0.16666666666666663,0.5806451612903226,0.12820512820512822,3.4722222222222223,4.878048780487805
0.5777777777777777,0.3111111111111111,0.8666666666666667,0.09433962264150943,3.3444816053511706,4.566210045662101
0.375,0.27083333333333337,1.0,0.3543322539495633,5.434782608695652,3.2679738562091507
0.02564102564102566,0.33333333333333337,0.18859649122807018,0.8974358974358974,0.8064516129032258,4.385964912280701
0.0,0.6111111111111112,0.3333333333333333,0.7776194881282762,0.0,5.555555555555555
0.21568627450980393,0.33333333333333337,0.5324074074074074,0.65,3.6319612590799037,3.198294243070362
0.0,0.06666666666666665,0.23504273504273507,0.3916865027976139,0.0,1.0570824524312896
0.43137254901960786,0.27450980392156865,0.5466007985133668,0.2261904761904762,4.2857142857142865,3.9840637450199203
0.21212121212121215,0.18181818181818177,0.16666666666666666,0.1366120218579235,5.291005291005291,3.205128205128205
0.08333333333333337,0.125,0.3333333333333333,0.4060825862934636,6.172839506172839,1.893939393939394
0.0714285714285714,0.023809523809523836,0.6145833333333334,0.4067139433336617,4.658385093167702,1.3227513227513228
0.11764705882352944,0.05882352941176472,0.8206821480406385,0.3414339297690709,4.746835443037975,2.0053475935828877
0.27450980392156865,0.47058823529411764,0.8303030303030304,0.9272727272727272,4.731861198738171,3.3259423503325944
0.6388888888888888,0.38888888888888884,0.5208333333333334,0.6058479532163743,5.813953488372093,4.9504950495049505
0.33333333333333337,0.4545454545454546,0.4547428891691187,0.5166666666666667,4.347826086956521,4.761904761904762
0.13888888888888884,0.38888888888888884,0.007936507936507936,0.2777777777777778,1.6949152542372885,2.450980392156863
0.39583333333333337,0.3125,0.8169934640522877,0.5784812511776898,4.807692307692308,4.587155963302752
0.20833333333333337,0.125,0.42157674916295607,0.2981590076437643,1.4992503748125936,1.5082956259426847
0.08333333333333337,0.25,0.5662371188112578,0.7908496732026143,3.7037037037037033,4.347826086956521
0.4035087719298246,0.543859649122807,0.6410256410256411,0.861111111111111,1.1990407673860912,1.6949152542372885
