Text Index,Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
1,0.5,0.625,0.5697796405469582,0.6140631869857421,0.0,0.0
2,0.4035087719298246,0.7719298245614035,0.7011209191537061,0.7208483838103176,1.2919896640826873,0.0
3,0.125,0.7083333333333333,0.7777777777777777,0.7540626389682994,53.57142857142857,4.1208791208791204
4,0.33333333333333337,0.5757575757575757,0.5275622780352652,0.7602172813569873,4.601226993865031,1.3297872340425532
5,0.2222222222222222,0.7592592592592593,0.5774400624202014,0.4298245614035088,4.82315112540193,3.0120481927710845
6,0.6060606060606061,1.0,0.7209381955144667,0.861111111111111,3.562945368171022,6.369426751592357
7,0.33333333333333337,0.7083333333333333,0.5408805031446541,0.3408480944712829,0.0,2.1645021645021645
8,0.25,0.9166666666666666,0.21117561683599417,0.35922391555492256,0.0,1.6286644951140066
9,0.48484848484848486,0.7272727272727273,0.4878970794463752,0.5815850815850815,4.010695187165775,4.347826086956521
10,0.4444444444444444,0.6222222222222222,0.5940490132292345,0.6773132017034457,3.095975232198142,4.0
11,0.4509803921568627,0.5294117647058824,0.47459849929328285,0.6008454106280193,5.639097744360902,5.952380952380952
12,0.43333333333333335,0.8333333333333334,0.5073911155581566,0.7099673202614379,4.329004329004329,9.174311926605503
13,0.6,1.1333333333333333,0.4832747456059205,0.7140825035561877,5.415162454873645,3.8759689922480627
14,0.29166666666666663,0.8125,0.49685504971219263,0.9555555555555556,5.769230769230769,8.15217391304348
15,0.33333333333333337,0.5128205128205128,0.6179867046533714,0.39441333831031483,3.26797385620915,4.484304932735426
16,0.8055555555555556,1.3055555555555556,0.7672919380518165,0.7299528301886792,5.235602094240837,4.11522633744856
17,0.4509803921568627,0.5098039215686274,0.42598938223938226,0.28555555555555556,7.281553398058254,4.424778761061947
18,0.43333333333333335,0.6333333333333333,0.5790343915343915,0.3733231423503935,4.792332268370606,2.2522522522522523
19,0.5882352941176471,0.4509803921568627,0.7096863781074307,0.46864111498257843,2.2026431718061676,2.659574468085107
20,0.36363636363636365,0.8787878787878788,0.2839506172839506,0.40902066486972144,6.4655172413793105,6.024096385542169
21,0.6041666666666667,0.875,0.46228718347593123,0.5337809036658141,3.6231884057971016,4.166666666666666
22,0.26190476190476186,0.6666666666666667,0.7287409108304631,0.8333078958078959,1.1848341232227488,1.1389521640091116
23,0.3529411764705882,0.9411764705882353,0.6005757772220679,1.0,3.7593984962406015,5.46448087431694
24,0.3921568627450981,1.1764705882352942,0.5371936673172848,0.265608655966634,3.4364261168384878,0.6596306068601583
25,0.7222222222222222,0.8055555555555556,0.6169741605911818,0.6945060359694506,5.639097744360902,6.437768240343349
26,0.6666666666666667,1.0,0.5004033071183707,0.8557504873294347,3.3783783783783785,9.803921568627452
27,0.7222222222222222,0.5277777777777778,0.6504504504504504,0.4104575163398693,4.4642857142857135,4.032258064516129
28,0.29166666666666663,0.5,0.4877269426289034,0.5645233611335306,0.0,0.0
29,0.5833333333333333,1.4791666666666667,0.6474318079581237,0.47185325743200507,5.033557046979866,2.3584905660377355
30,0.25,0.75,0.4353065338980832,0.748424369747899,2.8653295128939824,0.0
31,0.6140350877192983,0.9298245614035088,0.5716451450939101,0.8035714285714285,1.6129032258064515,0.0
32,0.2666666666666667,0.30000000000000004,0.4169681250426592,0.7971901011116698,5.10204081632653,3.7128712871287135
33,0.24444444444444446,1.0,0.30061736261557853,0.9215686274509803,9.25925925925926,3.8759689922480627
34,0.7222222222222222,1.5833333333333335,0.6191137566137567,0.515915800282377,3.8759689922480627,4.3604651162790695
35,0.375,0.6666666666666667,0.4589598997493734,0.28821271511731356,0.0,0.0
36,0.6428571428571428,0.8333333333333334,0.4509231091151995,0.3741213741213741,5.338078291814947,9.67741935483871
37,0.40476190476190477,0.7857142857142857,0.5001900224056269,1.0,2.0120724346076457,3.4013605442176873
38,0.22807017543859653,1.6666666666666665,0.34673923800098966,0.6565086294345219,4.545454545454546,1.0266940451745379
39,0.20512820512820518,0.6666666666666667,0.4961013645224172,0.3412731806139941,3.778337531486146,4.587155963302752
40,0.4871794871794872,0.717948717948718,0.5183368273934311,0.34848484848484845,4.016064257028113,2.762430939226519
41,0.38888888888888884,0.7222222222222222,0.41289294509633495,0.5718373275236021,4.477611940298507,6.8493150684931505
42,0.75,0.9791666666666666,0.7688457688457689,0.5865865865865866,4.23728813559322,2.304147465437788
43,0.5238095238095238,0.6904761904761905,0.681464317677492,0.37691845847874217,1.3698630136986303,0.0
44,0.6666666666666667,0.8245614035087719,0.5900302818541813,0.2207157520605448,5.434782608695652,0.0
