Text Index,Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
54,0.6666666666666667,0.8484848484848485,0.8474358974358974,0.47301587301587306,2.0804438280166435,2.2522522522522523
55,0.6666666666666667,0.9375,0.9470534880618914,1.0,1.4177693761814747,1.6920473773265654
56,0.6666666666666667,0.9333333333333333,0.7989766081871345,1.0,1.5898251192368837,1.6025641025641024
57,0.8095238095238095,0.9761904761904762,0.7276136013423279,0.769602911708175,1.6666666666666667,1.6666666666666667
58,0.4545454545454546,0.6060606060606061,0.7612732095490715,0.860062893081761,1.358695652173913,1.3215859030837005
59,0.5740740740740741,0.7222222222222222,0.8053009883198564,0.9461224489795917,1.4137606032045238,1.4084507042253522
60,0.5614035087719298,0.6842105263157895,0.8352130325814535,0.940998329156224,1.4734774066797642,1.3636363636363638
61,0.746031746031746,1.0,0.7319986181772502,1.0,1.3440860215053763,0.9765625
62,0.8596491228070176,1.280701754385965,0.8646252885246595,0.3945182724252492,1.4450867052023122,1.1261261261261262
63,0.8627450980392157,0.9215686274509804,0.8441427853192559,0.3544397391947302,1.3297872340425534,1.3986013986013988
64,0.7192982456140351,0.9473684210526316,0.8172299027137736,1.0,1.4204545454545452,1.4124293785310735
65,0.6862745098039216,1.0,0.806093623890234,1.0,1.392757660167131,1.5649452269170576
66,0.8222222222222222,0.9777777777777777,0.845629224576593,0.047619047619047616,1.4137606032045238,1.5772870662460567
67,1.0444444444444445,0.9333333333333333,0.8385699096225411,1.0,1.4245014245014245,1.6778523489932886
68,0.37037037037037035,1.0,0.7520189487931423,0.4642900771836304,1.246882793017456,0.9940357852882702
69,0.39583333333333337,1.0,0.44387357282094125,1.0,1.6286644951140066,2.688172043010753
70,0.5882352941176471,0.9019607843137255,0.8016791850125183,0.37435897435897436,1.8691588785046727,1.1037527593818985
71,0.4722222222222222,1.0,0.8341321713870734,0.3873873873873874,1.4598540145985404,1.4204545454545454
72,0.6666666666666667,0.9166666666666666,0.9312641723356009,1.0,1.4749262536873158,1.488095238095238
73,0.6,1.0,0.8425333637466569,0.3349206349206349,1.547987616099071,1.0040160642570284
74,0.5,0.7777777777777778,0.7690554068787788,0.19906582161484118,1.6420361247947455,2.4330900243309
75,0.8125,0.9166666666666666,0.8544630852120481,0.8775585810873391,1.3321492007104798,1.3428827215756491
76,0.5555555555555556,1.0666666666666667,0.9054248082211608,0.14565826330532214,2.029769959404601,3.1446540880503147
77,0.5098039215686274,0.8235294117647058,0.9122856528516906,1.0,1.5649452269170578,1.6666666666666663
78,0.6944444444444444,0.7777777777777778,0.781740995358129,0.7460600654177818,1.466275659824047,1.5889830508474576
79,0.5476190476190477,1.1904761904761905,0.7195666762534753,0.40298507462686567,1.440922190201729,0.771604938271605
80,0.803921568627451,0.8823529411764706,0.8535294117647059,0.2801629012809137,1.9342359767891681,1.4326647564469914
81,0.8444444444444444,1.0222222222222221,0.6743535988819008,0.29862982929020665,1.7281105990783407,1.4641288433382138
82,0.37777777777777777,0.8222222222222222,0.7305882352941175,0.4743589743589743,1.6146393972012916,1.5625
83,0.7083333333333333,0.9375,0.9227686703096539,0.6079365079365079,1.4430014430014433,1.41643059490085
84,0.125,1.0,1.0,0.9420289855072465,5.681818181818181,1.3262599469496024
85,0.4444444444444444,0.6666666666666667,0.8153367586669825,0.7336604199031194,1.3210039630118893,0.7153075822603719
86,0.4444444444444444,1.0,0.7512811037201281,1.0,2.3474178403755865,1.3368983957219251
87,0.5555555555555556,0.8333333333333334,0.7242424242424242,0.3516500589306761,1.763668430335097,1.1235955056179776
88,0.7037037037037037,1.0,0.7491822991822992,0.5606060606060606,1.3146362839614372,1.457725947521866
89,0.5,0.6818181818181819,0.8491439552760308,0.7277777777777779,1.5463917525773196,1.5337423312883434
90,0.6491228070175439,0.8947368421052632,0.8594961240310077,1.0,1.6008537886872998,1.851851851851852
91,0.8070175438596492,0.8596491228070176,0.7410353535353535,0.3488372093023256,1.4851485148514851,1.798561151079137
92,0.8421052631578947,0.9824561403508771,0.8047402748660609,0.695970695970696,1.5923566878980893,1.689189189189189
93,0.5454545454545454,1.0,0.798895386614685,1.0,1.5511892450879006,3.08641975308642
94,0.4385964912280702,1.0,0.7965452982802798,1.0,1.41643059490085,0.9157509157509156
95,0.6,0.9111111111111111,0.8081426468620366,0.4108765675329143,1.607717041800643,1.8541409147095183
96,0.5952380952380952,0.9047619047619048,0.7262191039937989,0.04477807383115848,1.6051364365971106,1.824817518248175
97,0.7333333333333334,0.9333333333333333,0.8782267115600448,1.0,0.727802037845706,1.5337423312883436
98,0.7666666666666666,0.9666666666666667,0.7349997966074117,0.49333333333333335,1.4634146341463417,2.237136465324385
99,0.6388888888888888,0.8888888888888888,0.774848294622306,0.8532516339869282,2.0,2.0408163265306123
100,0.4509803921568627,1.1176470588235294,0.8065610859728506,0.48245614035087714,1.400560224089636,1.038421599169263
101,0.5476190476190477,1.0,0.8824170693918593,0.4901960784313726,1.611170784103115,2.0000000000000004
102,0.543859649122807,0.9473684210526316,0.7444922972430614,0.4959349593495935,1.3309671694764864,1.680672268907563
103,0.4375,1.0,0.6480343630881266,1.0,1.4347202295552368,1.25
104,0.5777777777777777,0.1333333333333333,0.7398152926077349,1.0,1.6420361247947455,11.363636363636363
105,0.5,0.8333333333333334,0.8204980842911876,0.9310344827586207,1.4124293785310735,1.7182130584192439
106,0.7777777777777778,0.9777777777777777,0.7226640895821931,0.38403119868637114,1.0881392818280742,1.4409221902017293
107,0.7777777777777778,0.9259259259259259,0.8832209834932159,0.9185211592198889,1.2422360248447206,1.2004801920768307
108,0.6888888888888889,1.0,0.7227352425482173,1.0,1.0940919037199122,1.0893246187363834
109,0.43137254901960786,0.6862745098039216,0.7541788849066476,0.49275362318840576,1.0298661174047374,0.9940357852882702
110,0.4285714285714286,0.5714285714285714,0.5896734172596242,0.8491417154939168,1.1037527593818983,1.1778563015312131
111,0.8333333333333334,1.0,0.8096613190730837,0.1851851851851852,1.545595054095827,0.7183908045977011
112,0.7111111111111111,0.8666666666666667,0.4651229273870783,1.0,2.7397260273972606,2.3364485981308407
113,0.625,0.8125,0.7277568922305764,0.9466666666666667,1.6574585635359118,1.76678445229682
114,0.4375,0.9375,0.7875302663438256,1.0,1.6949152542372885,1.388888888888889
115,0.6666666666666667,0.9583333333333334,0.7907844323452308,0.09133798974973682,1.397949673811743,1.1918951132300357
116,0.5833333333333333,1.625,0.658026113671275,0.42740007649646206,1.5408320493066259,1.0845986984815617
117,0.5714285714285714,0.8809523809523809,0.8290947056670327,0.5416666666666666,1.5197568389057752,1.6025641025641024
118,0.8444444444444444,0.9555555555555556,0.9482151835093012,0.8395061728395062,1.6163793103448276,1.1198208286674132
119,0.6842105263157895,0.9473684210526316,0.8033003729725041,0.33535353535353535,1.3986013986013988,1.8832391713747645
120,0.8125,0.875,0.9183673469387755,0.9727891156462585,1.756440281030445,1.7647058823529411
121,0.625,0.9375,0.6606065759637189,1.0,0.927643784786642,1.1363636363636362
122,0.7142857142857143,0.7619047619047619,0.6550623289753724,0.8858146684233641,0.9940357852882702,1.0395010395010396
123,0.38095238095238093,0.9047619047619048,0.4007156507156507,0.8163061520904659,2.0964360587002098,1.824817518248175
124,0.6888888888888889,0.9333333333333333,0.7475490196078431,0.8266666666666667,1.8315018315018312,1.821493624772313
125,0.8235294117647058,0.9411764705882353,0.902020202020202,0.5454545454545454,1.5000000000000002,1.515151515151515
126,0.6923076923076923,1.358974358974359,0.791327499660833,0.44569288389513106,1.6528925619834711,1.194743130227001
127,0.5625,0.8958333333333334,0.8074074074074074,0.312496721741411,1.557632398753894,1.0976948408342484
128,0.6481481481481481,1.0,0.8134416501022671,1.0,1.3477088948787064,2.024291497975709
129,0.4871794871794872,1.1794871794871795,0.7752154670393665,0.36806165252170525,1.4044943820224718,1.1746280344557558
130,0.5111111111111111,0.8888888888888888,0.7561177815894796,0.810424084527428,1.2875536480686698,0.927643784786642
131,0.55,0.85,0.792922545990927,0.9034386996651147,1.2335526315789471,0.9442870632672333
132,0.4444444444444444,0.7619047619047619,0.7014451309454232,0.2893447293447293,1.6797312430011198,1.1402508551881416
133,0.6296296296296297,1.6851851851851851,0.8152873862314225,0.8885542168674698,1.2804097311139566,0.7342143906020558
134,0.5111111111111111,0.9333333333333333,0.769047619047619,0.4202898550724637,1.3477088948787064,1.9329896907216493
135,0.30952380952380953,1.1666666666666667,0.6804479418886199,0.21372750056960585,1.5166835187057632,1.1641443538998835
136,0.7592592592592593,0.962962962962963,0.7955953128269512,0.507070707070707,1.2562814070351758,0.7042253521126761
137,0.6274509803921569,0.8823529411764706,0.7722544750846637,0.873015873015873,1.6949152542372885,1.9723865877712028
138,0.39583333333333337,0.6041666666666667,0.8583495776478233,0.7993081731738719,1.6528925619834711,1.7391304347826086
139,0.5625,1.0,0.6949152542372881,1.0,1.345291479820628,2.857142857142857
140,0.6666666666666667,1.0,0.8159371492704827,1.0,1.5923566878980893,2.083333333333333
141,0.5333333333333333,0.9333333333333333,0.6873569216852798,0.9012345679012346,1.4084507042253522,2.85171102661597
142,0.5555555555555556,0.9814814814814815,0.7061901061901062,0.4603174603174603,1.7421602787456445,1.7123287671232879
143,0.8636363636363636,2.257575757575758,0.8120751452230873,0.65216602149686,1.5337423312883434,0.9208103130755065
144,0.7166666666666667,1.6,0.7790178571428571,0.5012044564890094,1.2150668286755772,0.5076142131979696
145,0.7962962962962963,0.9444444444444444,0.7689594356261024,0.216210787944215,1.7964071856287425,2.304147465437788
146,0.7708333333333334,0.7916666666666666,0.7447811447811447,0.8530502190765082,2.3364485981308416,2.1413276231263385
147,0.5777777777777777,1.0666666666666667,0.7882745207001945,0.3527777777777778,1.5220700152207,1.7793594306049825
148,0.8055555555555556,0.9166666666666666,0.7811667891856572,0.7246464646464646,1.7482517482517481,1.7391304347826086
149,0.8222222222222222,0.8888888888888888,0.9154717853839038,0.9710144927536232,1.550387596899225,1.5313935681470137
150,0.46153846153846156,1.0,0.5487999772203892,1.0,1.6949152542372885,1.9607843137254901
151,0.4444444444444444,0.9333333333333333,0.5185185185185185,1.0,2.1691973969631237,1.497005988023952
152,0.8,1.0,0.9096045197740112,1.0,1.4245014245014245,1.2919896640826873
153,0.6862745098039216,0.9215686274509804,0.9186255869558955,0.43424908424908426,1.3888888888888888,1.8007202881152464
154,0.7037037037037037,0.9444444444444444,0.8275797810389006,1.0,1.3066202090592334,1.658374792703151
155,0.7857142857142857,0.9523809523809523,0.9093795093795093,0.8719605475040257,1.9880715705765404,1.98019801980198
156,0.6818181818181819,0.9545454545454546,0.8154585689176884,0.46341463414634143,1.4423076923076923,1.7123287671232879
157,0.8125,0.8541666666666666,0.766838598016118,0.4804332634521314,1.3440860215053763,0.9861932938856016
158,0.6666666666666667,1.0,0.9466666666666667,1.0,1.5772870662460567,1.2626262626262625
159,0.4385964912280702,1.0,0.5095157339363104,1.0,1.4137606032045238,1.044932079414838
160,0.8518518518518519,0.40740740740740744,0.867140522875817,0.13143939393939394,1.7502917152858812,1.4970059880239517
161,0.6,1.0,0.8511246697260465,1.0,1.65016501650165,1.8382352941176472
162,0.6666666666666667,1.3125,0.6596404745473069,0.42666333906420423,2.0215633423180597,1.015228426395939
163,0.5277777777777778,0.9444444444444444,0.7095799262465929,0.5652173913043478,1.763668430335097,1.6891891891891893
164,0.4509803921568627,1.1176470588235294,0.8380952380952381,0.14418859649122806,1.5552099533437014,1.392757660167131
165,0.6666666666666667,0.7843137254901961,0.7975424357777299,0.6590896619841966,1.223491027732463,1.2776831345826236
166,0.6984126984126984,0.9047619047619048,0.6403735632183908,1.0,1.626898047722343,1.7825311942959006
167,0.7083333333333333,1.25,0.5406571985519354,0.5362148015836975,1.6,1.612903225806452
168,0.5686274509803921,0.8235294117647058,0.7288793477318066,0.3837789661319073,1.2804097311139566,1.492537313432836
169,0.5277777777777778,1.0555555555555556,0.6734504785120983,0.26602954788608796,1.4104372355430184,1.2970168612191957
170,0.631578947368421,1.0,0.5669006919006919,1.0,1.4450867052023122,1.6260162601626014
171,0.5625,1.0,0.7897619496262798,0.4523809523809524,1.366120218579235,1.0460251046025104
172,0.4,1.3777777777777778,0.7037463007801991,0.3592447982691885,1.4388489208633095,0.8841732979664014
173,0.5833333333333333,0.9166666666666666,0.524996013972837,0.5777777777777778,1.547987616099071,1.7482517482517481
174,0.6833333333333333,1.0,0.6886941775014132,0.47222222222222215,1.5321756894790601,2.411575562700965
175,0.7037037037037037,0.9259259259259259,0.7777901015478655,0.29741019214703424,1.7921146953405016,2.029769959404601
176,0.5833333333333333,0.95,0.7517043740573154,0.9761904761904763,1.6304347826086956,1.6103059581320454
177,0.6041666666666667,0.6875,0.7442734193975505,0.7761316393871559,1.6863406408094437,1.7035775127768313
178,0.6984126984126984,0.9523809523809523,0.857145732689211,0.16424531636620712,1.5228426395939085,1.342281879194631
179,0.6851851851851851,0.8888888888888888,0.7449019607843136,1.0,1.865671641791045,1.865671641791045
180,0.25,1.0,0.7625203820172374,1.0,1.6474464579901154,1.5337423312883436
181,0.44999999999999996,1.2,0.584362974987975,0.1830221524151153,1.3054830287206265,1.3901760889712698
182,0.7857142857142857,1.3333333333333333,0.8337590711175618,0.18046536796536797,1.773049645390071,1.2970168612191961
183,0.6666666666666667,1.0,0.864418811002662,1.0,0.8992805755395683,1.5243902439024393
184,0.6507936507936508,0.9047619047619048,0.7023454887861668,0.13376906318082787,1.4880952380952381,1.5037593984962407
185,0.6166666666666667,1.1666666666666667,0.9027777777777777,0.4095969498910675,1.6233766233766236,1.2690355329949239
186,0.7592592592592593,0.8518518518518519,0.7671776742546887,0.744636456733231,1.7152658662092626,1.6666666666666667
187,0.29166666666666663,1.1041666666666667,0.5976550634833849,0.40996168582375475,1.6583747927031514,1.4265335235378032
188,0.7291666666666667,0.9375,0.840735294117647,1.0,1.824817518248175,2.4154589371980673
189,0.7647058823529411,1.0,0.7642490035406196,1.0,1.392757660167131,0.9765625
190,0.4375,0.9791666666666666,0.49765355417529333,0.5238095238095237,1.3698630136986303,1.1286681715575622
191,0.3125,0.5833333333333333,0.9649122807017543,0.12222222222222223,4.82315112540193,1.7513134851138354
192,0.7777777777777778,1.0,0.8941069761237829,1.0,1.4436958614051971,1.7182130584192439
193,0.5740740740740741,1.0925925925925926,0.7849462365591396,0.6499434269586084,1.4423076923076923,1.178318931657502
194,0.5777777777777777,0.8888888888888888,0.8166402116402116,0.8933333333333332,1.8518518518518514,1.538461538461538
195,0.7083333333333333,1.2916666666666667,0.808531746031746,0.5223880597014925,1.893939393939394,1.141552511415525
196,0.7111111111111111,0.9111111111111111,0.7452830188679246,0.15884626821290515,1.9633507853403138,1.851851851851852
197,0.5185185185185186,1.0555555555555556,0.8207336523125998,0.5259259259259259,1.4684287812041115,1.2285012285012284
198,0.6842105263157895,1.0,0.8872719007727774,0.978494623655914,1.3686131386861313,1.4836795252225519
199,0.543859649122807,0.8947368421052632,0.7471182499918131,0.40740740740740744,1.5856236786469344,2.5996533795493937
200,0.6491228070175439,0.8947368421052632,0.6903940886699508,0.5238095238095237,1.6722408026755853,2.688172043010753
201,0.42105263157894735,0.7894736842105263,0.6728515333764103,0.7685833181459207,1.4903129657228018,1.4285714285714284
202,0.607843137254902,0.9411764705882353,0.8083511916358206,0.13078149920255183,1.510574018126888,1.21654501216545
203,0.5666666666666667,1.0,0.7291375291375292,0.47222222222222227,1.680672268907563,1.1904761904761902
204,0.6956521739130435,1.0,0.8399775533108866,1.0,1.2325390304026294,1.1001100110011002
205,0.6470588235294117,0.9411764705882353,0.7734408881949865,0.47368421052631576,1.4306151645207439,1.483679525222552
206,0.5,1.2857142857142856,0.7148745519713261,0.25223387723387725,1.3774104683195592,1.6163793103448276
207,0.5,1.0,0.6995171202809481,0.30952380952380953,1.2836970474967906,1.25
208,0.7619047619047619,1.0,0.8318392134181608,1.0,1.4903129657228018,1.2690355329949239
209,0.5333333333333333,0.9333333333333333,0.8117507928828683,1.0,1.4520813165537272,1.792114695340502
210,0.5111111111111111,1.2222222222222223,0.2840909090909091,0.5249980902910396,2.6525198938992047,0.8591065292096219
211,0.4871794871794872,0.717948717948718,0.7294685990338164,0.7082685546756201,1.889168765743073,1.744186046511628
212,0.6666666666666667,0.9444444444444444,0.6944315076999503,1.0,1.4992503748125936,1.3513513513513513
213,0.5686274509803921,0.8235294117647058,0.8346328784925277,0.08207857545957759,1.644736842105263,0.9615384615384616
214,0.5555555555555556,0.9166666666666666,0.6484237074401009,0.36566332218506137,1.8115942028985508,1.694915254237288
215,0.6296296296296297,0.9259259259259259,0.7719770807490106,0.9523809523809524,1.3550135501355012,1.1547344110854503
216,0.3076923076923077,0.8974358974358975,0.8131205673758864,0.8181818181818182,1.9083969465648856,1.4619883040935673
217,0.8205128205128205,0.9230769230769231,0.9024691358024691,0.8894331152192788,1.7761989342806392,1.9267822736030826
218,0.7555555555555555,1.3777777777777778,0.9615384615384616,0.24658782951465877,1.5723270440251573,1.984126984126984
219,0.6875,1.0,0.9350075414781297,1.0,1.4947683109118088,1.440922190201729
220,0.3846153846153846,0.6923076923076923,0.8966509680795395,0.24694646569646572,1.5243902439024388,1.3661202185792352
221,0.5098039215686274,1.0,0.8153153153153153,1.0,2.202643171806167,1.86219739292365
222,0.8627450980392157,0.6470588235294117,0.8480700456283142,0.329249105564895,0.697350069735007,3.3557046979865772
223,0.7142857142857143,0.26190476190476186,0.8658197730524776,0.4761904761904761,0.7267441860465116,1.612903225806452
224,0.7333333333333334,1.0,0.8260188087774295,0.5447154471544716,0.6915629322268326,1.152073732718894
225,0.6851851851851851,0.7222222222222222,0.9393939393939394,0.9090909090909092,1.607717041800643,1.7605633802816902
226,0.7777777777777778,1.1851851851851851,0.8062428150147448,0.6037704985073405,1.461988304093567,0.7485029940119761
227,0.7380952380952381,1.5238095238095237,0.8282312925170068,0.35185185185185186,1.582278481012658,1.0141987829614605
228,0.6363636363636364,0.9090909090909091,0.9654164145997178,1.0,1.364256480218281,1.0416666666666665
229,0.5555555555555556,0.8888888888888888,0.8517786561264823,0.0392156862745098,1.8518518518518514,2.7522935779816518
230,0.5294117647058824,0.8235294117647058,0.8722549493914643,1.0,1.3175230566534915,1.1061946902654867
231,0.6222222222222222,0.9333333333333333,0.6297599876036944,0.8116298446487127,1.4204545454545452,1.4534883720930232
232,0.6444444444444444,1.2888888888888888,0.7799994058683234,0.5784313725490197,1.5082956259426845,0.5875440658049353
233,0.6190476190476191,0.7857142857142857,0.7105764242595737,0.6063797313797313,1.3333333333333335,0.7132667617689016
234,0.6222222222222222,0.8666666666666667,0.7685859024460848,0.9255892255892255,1.9354838709677418,1.9011406844106464
235,0.5686274509803921,1.6470588235294117,0.7316332726168792,0.4547325102880659,1.3464991023339317,1.016260162601626
236,0.6222222222222222,0.9555555555555556,0.745954905088032,0.5447154471544716,1.5151515151515151,1.0683760683760684
237,0.5128205128205128,1.5384615384615383,0.7890801443017993,0.9772063120981881,1.7921146953405016,1.1750881316098707
238,0.3921568627450981,1.156862745098039,0.8157342657342658,0.5045045045045046,1.5166835187057632,1.4450867052023122
239,0.4222222222222223,0.8,0.5374298540965207,0.6470396877033181,2.4271844660194173,1.7857142857142856
240,0.3125,0.8541666666666666,0.8048251558687992,0.4375,2.5337837837837838,2.1739130434782603
241,0.7222222222222222,0.9259259259259259,0.6250646837224706,0.33565217391304353,1.6638935108153077,1.3477088948787064
242,0.3076923076923077,1.0,0.8612175393784588,0.5151515151515151,3.0364372469635628,1.8214936247723135
243,0.5384615384615384,0.9487179487179487,0.6277011602089001,0.2219987954382079,1.949317738791423,1.25
244,0.7111111111111111,0.06666666666666665,0.7877019494666554,1.0,1.450676982591876,20.833333333333336
245,0.5555555555555556,0.7111111111111111,0.7120661824051654,0.3275091575091575,1.6666666666666667,2.0491803278688527
246,0.5757575757575757,0.9848484848484849,0.5226464148877942,0.7933018124507486,1.4705882352941175,0.8503401360544217
247,0.4666666666666667,0.7777777777777778,0.7177045177045177,0.7093357025697102,1.5182186234817814,1.038421599169263
248,0.6,0.7555555555555555,0.7760910518053376,0.6523692810457516,1.841620626151013,2.092050209205021
249,0.24242424242424243,0.9090909090909091,0.5997023809523809,0.6282051282051282,1.530612244897959,1.4144271570014144
250,0.8444444444444444,1.2444444444444445,0.9037698412698413,0.38280114685204825,1.7878426698450536,1.2562814070351758
251,0.717948717948718,1.0,0.8838298984468339,1.0,1.3262599469496021,1.3157894736842108
252,0.6041666666666667,0.7916666666666666,0.7163120567375887,0.8827404479578392,2.286585365853659,1.1890606420927465
253,0.1333333333333333,1.0,0.8095238095238096,0.5370370370370371,17.24137931034483,1.5197568389057752
254,0.5,0.5909090909090908,0.9099326599326599,0.8463356973995272,1.7006802721088434,1.6233766233766236
255,0.7407407407407407,0.7407407407407407,0.8722194247800718,0.0196078431372549,1.4265335235378032,1.3966480446927374
256,0.7111111111111111,0.9555555555555556,0.7066335476329632,0.8146903275136995,1.6339869281045754,1.5552099533437014
257,0.7719298245614035,1.0,0.8827048768225239,1.0,1.5847860538827259,1.256281407035176
258,0.625,0.75,0.7550276520864756,0.7492967409948541,1.8495684340320593,1.7543859649122806
259,0.45833333333333337,1.0,0.5407653760184584,1.0,1.4807502467917077,1.6750418760469015
260,0.7037037037037037,0.7407407407407407,0.7668708809059686,0.8263071895424837,1.4634146341463417,1.467710371819961
261,0.4385964912280702,1.4385964912280702,0.8051146384479718,0.7138109202625332,3.4013605442176873,1.3986013986013988
262,0.4222222222222223,0.7555555555555555,0.8777947845804989,0.44,1.6648168701442843,2.906976744186047
263,0.5882352941176471,0.8627450980392157,0.8050539850502938,0.4176263097831725,1.726121979286536,1.2804097311139564
264,0.6666666666666667,0.9,0.677408373171085,0.42483660130718953,1.2224938875305622,0.9578544061302683
265,0.75,0.95,0.8659863945578231,1.0,1.5772870662460567,1.6920473773265654
266,0.7333333333333334,1.0,0.6403876493125987,1.0,1.4137606032045238,1.4947683109118086
267,0.5873015873015873,0.8253968253968254,0.8493791323980003,0.7952605570530098,1.5015015015015016,1.4245014245014245
268,0.5555555555555556,1.0,0.5902891621129326,1.0,1.6207455429497568,1.2886597938144329
