Text Index,Regular_JTC_Score,LEAP_JTC_Score,Regular_Jaccard_Score,LEAP_Jaccard_Score,Regular_chrF,LEAP_chrF
442,0.5777777777777777,0.9333333333333333,0.27067639673571875,0.9407114624505929,7.5,5.9171597633136095
443,0.08333333333333337,1.5833333333333335,0.6666666666666666,0.43256172839506174,75.0,3.947368421052632
444,0.33333333333333337,1.0,0.6329135572139304,0.7814938684503902,2.1367521367521367,0.0
445,0.5666666666666667,0.9333333333333333,0.32566195461445946,0.5148277388341619,6.302521008403359,2.11864406779661
446,0.6888888888888889,0.7333333333333334,0.6467120181405895,0.3565002249212776,5.7915057915057915,0.0
447,0.38888888888888884,1.0833333333333333,0.6663925438596491,1.0,4.687500000000001,5.617977528089887
448,0.3833333333333333,0.7166666666666667,0.5999078082411415,0.41096096096096096,3.0769230769230766,0.0
449,0.1333333333333333,0.9333333333333333,0.29280868385346,0.9649122807017543,3.816793893129771,3.546099290780142
450,0.47619047619047616,0.6190476190476191,0.5957098422877187,0.7148979591836735,3.6764705882352944,1.824817518248175
451,0.2222222222222222,0.9722222222222222,0.3897849462365592,0.8864734299516908,1.2594458438287155,0.0
452,0.5416666666666667,1.2916666666666667,0.6200354609929078,0.4386828644501279,5.244755244755246,3.3557046979865772
453,0.8,0.5,0.2937281621243885,0.41111111111111115,4.25531914893617,11.76470588235294
454,0.4242424242424242,0.8181818181818181,0.48491526449059313,0.6539473080358246,5.952380952380952,3.53356890459364
455,0.8461538461538461,1.0,0.7628587764436822,0.8013888888888889,4.166666666666666,4.201680672268907
456,0.13888888888888884,0.33333333333333337,0.48373153848607614,0.3566137566137566,5.494505494505495,5.780346820809248
457,0.6153846153846154,0.8205128205128205,0.5215488215488215,0.5465922381711855,4.870129870129871,4.999999999999999
458,0.2564102564102564,0.9743589743589743,0.5920585161964472,0.9710144927536232,4.213483146067416,0.0
459,0.10256410256410253,0.5128205128205128,0.09982174688057042,0.37304438058748407,4.0983606557377055,0.0
460,0.18518518518518523,0.8148148148148149,0.4965034965034965,0.38405797101449274,8.620689655172413,3.717472118959108
461,0.8431372549019608,1.0980392156862746,0.761765420950264,0.7604997341839447,3.6231884057971007,0.0
462,0.5128205128205128,0.7435897435897436,0.5116133082234777,0.6646658663465387,5.928853754940711,5.813953488372093
463,0.030303030303030276,0.8484848484848485,0.3333333333333333,0.522061191626409,0.0,3.546099290780142
464,0.13888888888888884,0.6388888888888888,0.11661255411255411,0.1920700564299386,17.241379310344826,6.224066390041495
465,0.6,0.95,0.5335052415141402,1.0,3.257328990228013,6.666666666666667
466,0.4444444444444444,1.0666666666666667,0.703440199092373,1.0,1.8726591760299627,3.4722222222222223
467,0.6666666666666667,0.6481481481481481,0.470485991995426,0.5841416012786981,5.2631578947368425,0.0
468,0.4722222222222222,0.8611111111111112,0.47685185185185186,0.5655416012558869,5.9760956175298805,1.515151515151515
469,0.1777777777777778,1.0,0.36742424242424243,0.3472100313479624,18.29268292682927,8.15217391304348
470,0.5,0.6333333333333333,0.762454368592476,0.27274412446209867,3.7453183520599254,6.024096385542169
471,0.8,0.8666666666666667,0.5332885505299299,0.2966878083157153,0.0,0.0
472,0.11904761904761907,0.1428571428571429,0.3333333333333333,1.0,16.12903225806452,50.0
473,0.4358974358974359,0.5128205128205128,0.7440476190476191,0.42908027644869756,3.9370078740157486,0.0
474,0.4444444444444444,1.074074074074074,0.5113286713286713,0.2698412698412698,8.196721311475411,1.5673981191222568
475,0.6111111111111112,0.8333333333333334,0.5706796471502353,0.549376474553421,1.9011406844106464,2.1645021645021645
476,0.25,1.0,0.8315384615384614,0.9598639455782312,2.8462998102466797,3.0800821355236137
477,0.5789473684210527,0.5614035087719298,0.7240439438186622,0.4619883040935673,1.6835016835016834,0.0
478,0.2222222222222222,0.8518518518518519,0.18163378203946157,0.4740129935032484,8.264462809917356,4.132231404958677
479,0.07692307692307687,0.3846153846153846,0.1111111111111111,0.6969696969696969,0.0,28.846153846153843
480,0.55,0.6833333333333333,0.5157961954695167,0.23435374149659863,4.643962848297214,4.854368932038835
481,0.29166666666666663,0.5416666666666667,0.5943635943635943,0.5954305698887743,0.0,0.0
482,0.38095238095238093,0.8571428571428572,0.4758402740858881,0.6566778900112232,4.109589041095891,4.2857142857142865
483,0.5416666666666667,0.7083333333333333,0.5949685534591195,0.43099290780141847,3.3444816053511706,0.0
484,0.38095238095238093,0.6666666666666667,0.6118431276326013,0.37228224623182604,3.448275862068965,3.9840637450199203
485,0.5,0.7142857142857143,0.6207334785766159,0.2795843839666116,3.8022813688212933,3.3112582781456954
486,0.13888888888888884,0.5277777777777778,0.19408535197311158,0.27298509215337685,1.6722408026755853,0.0
487,0.33333333333333337,1.7407407407407407,0.2645814615154238,0.6078540335278317,4.048582995951417,1.1337868480725624
488,0.37777777777777777,1.5777777777777777,0.4601715015508119,0.32593448436728095,0.0,0.6711409395973155
489,0.11111111111111116,0.5777777777777777,0.3433978574295329,0.37646684797663116,1.4792899408284024,0.0
490,0.21212121212121215,0.5151515151515151,0.6010101010101011,0.5997708443504318,16.94915254237288,2.3041474654377883
491,0.31481481481481477,0.8888888888888888,0.5644139457959881,1.0,2.6246719160104988,0.0
492,0.31481481481481477,0.6111111111111112,0.5121447028423773,0.633187134502924,6.4655172413793105,7.537688442211056
493,0.38095238095238093,0.7619047619047619,0.6291423001949318,0.48920147769252625,11.235955056179776,5.88235294117647
494,0.5185185185185186,1.1111111111111112,0.7337359098228663,0.7669897852824682,3.861003861003861,5.454545454545455
495,0.38095238095238093,0.6666666666666667,0.6657896250287555,0.42517394054395946,3.5211267605633805,0.0
496,0.4871794871794872,1.0769230769230769,0.6494520030234315,0.9523809523809524,2.941176470588235,0.0
497,0.2222222222222222,0.5555555555555556,0.6027210243856511,0.538755188216334,6.818181818181819,6.787330316742081
498,0.06060606060606055,0.7575757575757576,0.13333333333333333,0.7862383534974273,38.46153846153845,3.8910505836575875
499,0.2549019607843137,1.1176470588235294,0.7558108558108558,0.5414407230196704,2.3041474654377883,1.953125
500,0.4722222222222222,0.5277777777777778,0.5137720600362856,0.11102635816594626,4.62962962962963,0.0
